site,lat,lon,area,YYYY,MONTH,SSTmonthly
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2005,6,28.3599993661046
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,7,29.9099993314594
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,11,26.7399994023144
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,2,25.5999994277954
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,11,26.9499993976206
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,7,28.8299993555993
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,9,29.3999993428588
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,4,26.5199994072318
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,12,25.6299994271249
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,3,25.9999994188547
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,11,26.8399994000793
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,11,26.8399994000793
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,6,28.8599993549287
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,9,28.8699993547052
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,2,24.9599994421005
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,12,25.1699994374067
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,2,25.1199994385243
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,11,26.3599994108081
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,9,29.009999351576
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2002,5,27.3799993880093
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2002,5,27.3799993880093
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,12,24.98999944143
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,1,24.0899994615465
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,6,28.6399993598461
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,11,26.7999994009733
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,2,24.8699994441122
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,9,28.9499993529171
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,4,26.3199994117022
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,6,28.2599993683398
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,4,26.5599994063377
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,1,24.7499994467944
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,1,24.7499994467944
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,1,24.429999453947
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,3,25.0699994396418
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,1,26.0999994166195
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,3,25.0699994396418
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,1,25.0899994391948
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,1,24.699999447912
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,9,28.9099993538111
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,5,27.8899993766099
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2005,4,26.4699994083494
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,7,28.7399993576109
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,4,26.2899994123727
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2002,6,28.5999993607402
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,12,25.7499994244427
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,4,26.7499994020909
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,12,25.7599994242191
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,3,24.6899994481355
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,5,27.829999377951
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,4,26.5199994072318
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,5,27.8799993768334
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,4,27.0999993942678
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,1,24.8899994436652
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,6,28.8599993549287
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,7,29.3099993448705
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,3,24.4399994537234
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,1,24.3599994555116
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,12,25.1699994374067
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,1,25.5999994277954
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2005,3,24.1899994593114
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,9,29.009999351576
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,5,28.0999993719161
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2005,1,23.249999480322
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,12,24.98999944143
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,9,28.7299993578345
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,6,29.3099993448705
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,6,29.3099993448705
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,5,27.2399993911386
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,12,25.9799994193018
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,5,28.1699993703514
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,3,25.6399994269013
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,6,29.1699993479997
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,5,27.4399993866682
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,5,27.4399993866682
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2002,12,26.0499994177371
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,1,26.0999994166195
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,6,28.3399993665516
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2020,11,27.3799993880093
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2020,9,29.7799993343651
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,1,24.699999447912
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,3,26.0299994181842
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,12,24.6299994494766
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2002,4,26.1899994146079
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,1,24.5999994501472
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,1,24.5999994501472
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,1,24.8999994434416
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,3,24.6899994481355
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2020,1,25.4899994302541
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,5,27.829999377951
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,1,23.9199994653463
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,1,25.259999435395
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,9,28.7099993582815
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,5,27.3599993884563
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,1,24.8899994436652
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,5,27.8599993772805
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,4,26.9299993980676
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,6,27.7799993790686
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,1,24.3599994555116
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2005,5,28.3299993667752
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2005,5,28.3299993667752
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2005,3,24.1899994593114
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,5,28.0999993719161
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,1,24.429999453947
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2002,12,26.0499994177371
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,6,28.6399993598461
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,1,23.4499994758517
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,1,23.4499994758517
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2020,6,29.7799993343651
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,3,26.4099994096905
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,1,23.9299994651228
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,12,25.9799994193018
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,3,25.6399994269013
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,3,25.859999421984
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,9,28.8999993540347
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,5,28.2899993676692
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2020,1,25.4899994302541
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,6,28.6599993593991
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,9,28.6399993598461
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,6,28.42999936454
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,6,28.42999936454
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,7,29.1599993482232
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,3,26.0299994181842
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,5,27.6599993817508
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,3,25.8299994226545
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2002,6,28.5999993607402
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,5,28.0999993719161
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,5,28.0999993719161
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,6,28.6599993593991
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,6,29.589999338612
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,6,28.8299993555993
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,12,25.6299994271249
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,10,28.3499993663281
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,1,25.259999435395
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,3,24.1799994595349
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,6,29.569999339059
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2003,4,26.4799994081259
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2004,6,28.2599993683398
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,1,23.9299994651228
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,3,25.4899994302541
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2008,3,25.4899994302541
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,6,29.589999338612
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,5,28.2899993676692
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2020,5,28.1699993703514
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,6,29.4999993406236
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,5,27.9399993754923
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,5,28.4799993634224
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,3,24.7699994463474
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,3,24.7699994463474
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2012,3,26.4099994096905
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,1,25.4699994307011
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,12,24.6299994494766
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2010,3,25.8299994226545
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,6,29.2099993471056
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2006,3,25.859999421984
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2020,5,28.1699993703514
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,6,28.699999358505
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,6,29.3799993433058
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,6,28.3399993665516
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,1,25.569999428466
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,1,25.569999428466
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,3,24.8899994436652
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,3,24.1799994595349
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2011,3,24.4399994537234
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2000,6,28.699999358505
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,1,25.4699994307011
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,3,25.4999994300306
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,9,29.549999339506
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,6,28.3399993665516
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,6,29.2099993471056
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,6,29.4099993426353
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,9,29.3999993428588
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,6,29.3799993433058
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2009,6,28.3399993665516
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2001,7,28.8299993555993
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,3,25.4099994320422
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,3,25.569999428466
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,6,28.8299993555993
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2015,6,29.4999993406236
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,3,25.819999422878
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,3,24.8899994436652
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2016,5,28.4399993643165
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,3,25.819999422878
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2013,5,27.5499993842095
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,1,24.3699994552881
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2018,6,29.4099993426353
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2007,3,25.4999994300306
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2014,5,27.8799993768334
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,3,25.4099994320422
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2019,3,25.569999428466
Houbihu Marine Protected Area,21.9489345,120.747953,Kenting,2017,1,24.3699994552881
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2000,5,27.0699993949384
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2020,4,26.8799993991852
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2012,7,28.8699993547052
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2019,7,29.6099993381649
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,8,29.5399993397296
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,10,27.7099993806332
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,2,25.4399994313717
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2000,8,28.8799993544817
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2008,8,28.699999358505
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,7,29.8999993316829
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2009,8,29.1199993491173
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,8,29.549999339506
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2009,2,24.5799994505942
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2002,8,29.1399993486702
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2020,7,30.5499993171543
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,7,29.5099993404001
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2019,12,24.8499994445592
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2015,7,29.0799993500114
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2010,8,29.839999333024
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2020,12,25.7299994248897
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2004,2,23.5099994745106
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,5,28.0399993732572
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2003,8,29.0599993504584
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2016,10,28.4799993634224
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,10,27.7199993804097
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2010,2,25.4399994313717
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,5,27.829999377951
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2016,7,29.8699993323535
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2011,8,29.259999345988
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2005,5,28.3299993667752
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2002,5,27.3799993880093
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2015,5,27.9399993754923
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2008,6,28.42999936454
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2005,2,23.7999994680285
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2000,9,28.679999358952
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2004,8,28.9099993538111
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,10,28.7399993576109
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2009,7,28.8099993560463
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2011,10,27.6399993821979
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2018,5,28.0999993719161
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,7,29.9099993314594
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2012,8,28.4899993631989
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2006,9,28.96999935247
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2008,2,25.3399994336069
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2016,5,28.4399993643165
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2004,10,27.3599993884563
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,5,27.5499993842095
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2020,2,25.7499994244427
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,3,26.0299994181842
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2018,2,24.5299994517118
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2015,10,27.9699993748218
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2012,10,27.7799993790686
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2011,2,24.8099994454533
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2018,7,29.3099993448705
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,8,29.2899993453175
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,1,24.8999994434416
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2004,5,28.0999993719161
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2004,9,28.6399993598461
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2005,8,28.7899993564934
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2009,6,28.3399993665516
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,11,25.9399994201958
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,9,28.3699993658811
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2019,2,25.4499994311482
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2011,7,28.679999358952
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2016,2,24.6099994499236
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,8,29.2699993457645
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2019,5,28.2899993676692
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,2,25.3299994338304
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2000,2,24.5099994521588
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2005,7,29.0599993504584
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2005,9,28.9099993538111
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,10,27.9299993757159
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2010,6,28.6399993598461
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2006,2,25.4999994300306
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2015,3,24.7699994463474
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2012,5,28.4799993634224
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2012,9,28.7299993578345
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,2,24.8699994441122
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,2,24.099999461323
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2012,2,25.5999994277954
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2020,5,28.1699993703514
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2009,1,24.7499994467944
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2006,7,29.1699993479997
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2003,5,27.4399993866682
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2008,10,28.2399993687868
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2005,10,28.1799993701279
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2003,9,28.5799993611872
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2003,1,25.0899994391948
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2016,1,25.569999428466
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,9,28.6399993598461
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2010,7,29.6599993370473
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2015,2,23.7799994684756
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2006,5,28.1699993703514
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2013,2,25.1199994385243
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2002,2,24.5799994505942
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,9,28.9399993531406
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2004,3,24.6899994481355
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2009,10,27.7699993792921
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2006,8,29.0199993513525
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,5,27.8799993768334
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,11,26.7399994023144
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,3,24.1799994595349
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2014,1,24.8899994436652
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2011,9,28.7099993582815
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2019,8,29.1699993479997
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2015,8,29.1699993479997
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,6,29.1699993479997
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2000,6,28.699999358505
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2008,1,25.5999994277954
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2005,3,24.1899994593114
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2010,10,28.1799993701279
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2002,3,24.9599994421005
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,12,25.1999994367361
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2002,9,28.5899993609637
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2018,1,24.0899994615465
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2015,1,23.4499994758517
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,6,29.3099993448705
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,4,26.1899994146079
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,8,29.6399993374944
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,10,27.5099993851036
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,12,24.98999944143
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2009,9,29.3499993439764
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2006,3,25.859999421984
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2003,11,26.4699994083494
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2003,3,25.0699994396418
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2011,6,28.3399993665516
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2000,3,25.2699994351715
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2016,3,24.8899994436652
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2018,10,28.0199993737042
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2008,4,26.9299993980676
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2010,5,27.8899993766099
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2018,8,29.7299993354827
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,5,27.6599993817508
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2002,6,28.5999993607402
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2010,1,24.5999994501472
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2007,7,30.0799993276596
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,11,27.0499993953854
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2012,6,28.6599993593991
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2006,10,28.1299993712455
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2001,3,25.9999994188547
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2004,1,23.9199994653463
Houbihu Recreation Area,21.9386633,120.745335,Kenting,2017,1,24.3699994552881
